iter model_time time_step_prev dphi_dt_abs_max time_step_phi
6037 2.490976e+00 2.838425e-04 4.248735e+01 2.838425e-04 
6038 2.491260e+00 2.353641e-04 5.306712e+01 2.353641e-04 
6039 2.491495e+00 1.884406e-04 6.768220e+01 1.884406e-04 
6040 2.491684e+00 1.477493e-04 8.801755e+01 1.477493e-04 
6041 2.491832e+00 1.181474e-04 1.168230e+02 1.181474e-04 
6042 2.491950e+00 1.181474e-04 1.603848e+02 1.181474e-04 
6043 2.492068e+00 1.181474e-04 2.535603e+02 1.181474e-04 
6044 2.492186e+00 1.181474e-04 5.230033e+02 1.181474e-04 
6045 2.492304e+00 1.181474e-04 2.861868e+02 1.181474e-04 
6046 2.492422e+00 1.181474e-04 5.970065e+01 1.181474e-04 
6047 2.492540e+00 1.675024e-04 6.633224e+01 1.675024e-04 
6048 2.492708e+00 1.507562e-04 7.873127e+01 1.507562e-04 
6049 2.492859e+00 1.270143e-04 9.528030e+01 1.270143e-04 
6050 2.492986e+00 1.181474e-04 1.167459e+02 1.181474e-04 
6051 2.493104e+00 1.181474e-04 1.488208e+02 1.181474e-04 
6052 2.493222e+00 1.181474e-04 2.064494e+02 1.181474e-04 
6053 2.493340e+00 1.181474e-04 3.359080e+02 1.181474e-04 
6054 2.493458e+00 1.181474e-04 7.825610e+02 1.181474e-04 
6055 2.493576e+00 1.181474e-04 3.435495e+02 1.181474e-04 
6056 2.493695e+00 1.181474e-04 1.916929e+01 1.181474e-04 
6057 2.493813e+00 5.216678e-04 1.981060e+01 5.216678e-04 
6058 2.494334e+00 5.047803e-04 2.309745e+01 5.047803e-04 
6059 2.494839e+00 4.329482e-04 2.765407e+01 4.329482e-04 
6060 2.495272e+00 3.616104e-04 3.353811e+01 3.616104e-04 
6061 2.495634e+00 2.981683e-04 4.113357e+01 2.981683e-04 
6062 2.495932e+00 2.431104e-04 5.104195e+01 2.431104e-04 
6063 2.496175e+00 1.959173e-04 6.413204e+01 1.959173e-04 
6064 2.496371e+00 1.559283e-04 8.164990e+01 1.559283e-04 
6065 2.496527e+00 1.224741e-04 1.053754e+02 1.224741e-04 
6066 2.496649e+00 1.181474e-04 1.378059e+02 1.181474e-04 
6067 2.496768e+00 1.181474e-04 1.953467e+02 1.181474e-04 
6068 2.496886e+00 1.181474e-04 3.204994e+02 1.181474e-04 
6069 2.497004e+00 1.181474e-04 5.857830e+02 1.181474e-04 
6070 2.497122e+00 1.181474e-04 2.537306e+02 1.181474e-04 
6071 2.497240e+00 1.181474e-04 3.806444e+02 1.181474e-04 
6072 2.497358e+00 1.181474e-04 6.086167e+01 1.181474e-04 
6073 2.497476e+00 1.643070e-04 2.798634e+01 1.643070e-04 
6074 2.497641e+00 3.573172e-04 3.012578e+01 3.573172e-04 
6075 2.497998e+00 3.319416e-04 3.600452e+01 3.319416e-04 
6076 2.498330e+00 2.777429e-04 4.433329e+01 2.777429e-04 
6077 2.498608e+00 2.255642e-04 5.560117e+01 2.255642e-04 
6078 2.498833e+00 1.798523e-04 7.097801e+01 1.798523e-04 
6079 2.499013e+00 1.408887e-04 9.235317e+01 1.408887e-04 
6080 2.499154e+00 1.181474e-04 1.226726e+02 1.181474e-04 
6081 2.499272e+00 1.181474e-04 1.712905e+02 1.181474e-04 
6082 2.499390e+00 1.181474e-04 2.793359e+02 1.181474e-04 
6083 2.499508e+00 1.181474e-04 5.910485e+02 1.181474e-04 
6084 2.499627e+00 1.181474e-04 3.108622e+01 1.181474e-04 
6085 2.499745e+00 3.216859e-04 3.242631e+01 3.216859e-04 
6086 2.500066e+00 3.083916e-04 3.664763e+01 3.083916e-04 
6087 2.500375e+00 2.728690e-04 4.202782e+01 2.728690e-04 
6088 2.500648e+00 2.379376e-04 4.853385e+01 2.379376e-04 
6089 2.500886e+00 2.060418e-04 5.640204e+01 2.060418e-04 
6090 2.501092e+00 1.772985e-04 6.598262e+01 1.772985e-04 
6091 2.501269e+00 1.515551e-04 7.774338e+01 1.515551e-04 
6092 2.501421e+00 1.286283e-04 9.230700e+01 1.286283e-04 
6093 2.501549e+00 1.181474e-04 1.105083e+02 1.181474e-04 
6094 2.501667e+00 1.181474e-04 1.358292e+02 1.181474e-04 
6095 2.501785e+00 1.181474e-04 1.772371e+02 1.181474e-04 
6096 2.501904e+00 1.181474e-04 2.561470e+02 1.181474e-04 
6097 2.502022e+00 1.181474e-04 4.532193e+02 1.181474e-04 
6098 2.502140e+00 1.181474e-04 1.256038e+03 1.181474e-04 
6099 2.502258e+00 1.181474e-04 1.423236e+02 1.181474e-04 
6100 2.502376e+00 1.181474e-04 2.106122e+02 1.181474e-04 
6101 2.502494e+00 1.181474e-04 3.749733e+02 1.181474e-04 
6102 2.502612e+00 1.181474e-04 5.251981e+02 1.181474e-04 
6103 2.502731e+00 1.181474e-04 3.768706e+01 1.181474e-04 
6104 2.502849e+00 2.653431e-04 3.987118e+01 2.653431e-04 
6105 2.503114e+00 2.508077e-04 4.575803e+01 2.508077e-04 
6106 2.503365e+00 2.185409e-04 5.347858e+01 2.185409e-04 
6107 2.503583e+00 1.869907e-04 6.315270e+01 1.869907e-04 
6108 2.503770e+00 1.583464e-04 7.532768e+01 1.583464e-04 
6109 2.503929e+00 1.327533e-04 9.087028e+01 1.327533e-04 
6110 2.504062e+00 1.181474e-04 1.192081e+02 1.181474e-04 
6111 2.504180e+00 1.181474e-04 1.660150e+02 1.181474e-04 
6112 2.504298e+00 1.181474e-04 2.673599e+02 1.181474e-04 
6113 2.504416e+00 1.181474e-04 5.336815e+02 1.181474e-04 
6114 2.504534e+00 1.181474e-04 6.937763e+02 1.181474e-04 
6115 2.504652e+00 1.181474e-04 3.754040e+03 1.181474e-04 
6116 2.504770e+00 1.181474e-04 1.211740e+02 1.181474e-04 
6117 2.504889e+00 1.181474e-04 1.526993e+02 1.181474e-04 
6118 2.505007e+00 1.181474e-04 2.089043e+02 1.181474e-04 
6119 2.505125e+00 1.181474e-04 3.355382e+02 1.181474e-04 
6120 2.505243e+00 1.181474e-04 8.155940e+02 1.181474e-04 
6121 2.505361e+00 1.181474e-04 4.871137e+03 1.181474e-04 
6122 2.505479e+00 1.181474e-04 4.171133e+01 1.181474e-04 
6123 2.505597e+00 2.397430e-04 4.479469e+01 2.397430e-04 
6124 2.505837e+00 2.232408e-04 5.259075e+01 2.232408e-04 
6125 2.506060e+00 1.901475e-04 6.320418e+01 1.901475e-04 
6126 2.506251e+00 1.582174e-04 7.704559e+01 1.582174e-04 
6127 2.506409e+00 1.297933e-04 9.522567e+01 1.297933e-04 
6128 2.506539e+00 1.181474e-04 1.194859e+02 1.181474e-04 
6129 2.506657e+00 1.181474e-04 1.573347e+02 1.181474e-04 
6130 2.506775e+00 1.181474e-04 2.322864e+02 1.181474e-04 
6131 2.506893e+00 1.181474e-04 4.361206e+02 1.181474e-04 
6132 2.507011e+00 1.181474e-04 1.406317e+03 1.181474e-04 
6133 2.507129e+00 1.181474e-04 2.003310e+01 1.181474e-04 
6134 2.507248e+00 4.991738e-04 2.072123e+01 4.991738e-04 
6135 2.507747e+00 4.825968e-04 2.410640e+01 4.825968e-04 
6136 2.508229e+00 4.148277e-04 2.879837e+01 4.148277e-04 
6137 2.508644e+00 3.472419e-04 3.488641e+01 3.472419e-04 
6138 2.508991e+00 2.866446e-04 4.281519e+01 2.866446e-04 
6139 2.509278e+00 2.335620e-04 5.329743e+01 2.335620e-04 
6140 2.509512e+00 1.876263e-04 6.740893e+01 1.876263e-04 
6141 2.509699e+00 1.483483e-04 8.678318e+01 1.483483e-04 
6142 2.509848e+00 1.181474e-04 1.139265e+02 1.181474e-04 
6143 2.509966e+00 1.181474e-04 1.538523e+02 1.181474e-04 
6144 2.510084e+00 1.181474e-04 2.359719e+02 1.181474e-04 
6145 2.510202e+00 1.181474e-04 4.585266e+02 1.181474e-04 
6146 2.510320e+00 1.181474e-04 5.247955e+02 1.181474e-04 
6147 2.510438e+00 1.181474e-04 2.840801e+01 1.181474e-04 
6148 2.510556e+00 3.520134e-04 2.979880e+01 3.520134e-04 
6149 2.510908e+00 3.355840e-04 3.472843e+01 3.355840e-04 
6150 2.511244e+00 2.879485e-04 4.145321e+01 2.879485e-04 
6151 2.511532e+00 2.412358e-04 5.009418e+01 2.412358e-04 
6152 2.511773e+00 1.996240e-04 6.121856e+01 1.996240e-04 
6153 2.511973e+00 1.633492e-04 7.570952e+01 1.633492e-04 
6154 2.512136e+00 1.320838e-04 9.485555e+01 1.320838e-04 
6155 2.512268e+00 1.181474e-04 1.205399e+02 1.181474e-04 
6156 2.512386e+00 1.181474e-04 1.605260e+02 1.181474e-04 
6157 2.512505e+00 1.181474e-04 2.405044e+02 1.181474e-04 
6158 2.512623e+00 1.181474e-04 4.573156e+02 1.181474e-04 
6159 2.512741e+00 1.181474e-04 1.216605e+03 1.181474e-04 
6160 2.512859e+00 1.181474e-04 2.039818e+01 1.181474e-04 
6161 2.512977e+00 4.902397e-04 2.111964e+01 4.902397e-04 
6162 2.513467e+00 4.734930e-04 2.460428e+01 4.734930e-04 
6163 2.513941e+00 4.064333e-04 2.941926e+01 4.064333e-04 
6164 2.514347e+00 3.399134e-04 3.562839e+01 3.399134e-04 
6165 2.514687e+00 2.806751e-04 4.363754e+01 2.806751e-04 
6166 2.514968e+00 2.291605e-04 5.408317e+01 2.291605e-04 
6167 2.515197e+00 1.849004e-04 6.788938e+01 1.849004e-04 
6168 2.515382e+00 1.472985e-04 8.639284e+01 1.472985e-04 
6169 2.515529e+00 1.181474e-04 1.115286e+02 1.181474e-04 
6170 2.515647e+00 1.181474e-04 1.469066e+02 1.181474e-04 
6171 2.515766e+00 1.181474e-04 2.141615e+02 1.181474e-04 
6172 2.515884e+00 1.181474e-04 3.735941e+02 1.181474e-04 
6173 2.516002e+00 1.181474e-04 7.271798e+02 1.181474e-04 
6174 2.516120e+00 1.181474e-04 5.355577e+01 1.181474e-04 
6175 2.516238e+00 1.867212e-04 5.903775e+01 1.867212e-04 
6176 2.516425e+00 1.693831e-04 7.041011e+01 1.693831e-04 
6177 2.516594e+00 1.420251e-04 8.603249e+01 1.420251e-04 
6178 2.516736e+00 1.181474e-04 1.068528e+02 1.181474e-04 
6179 2.516854e+00 1.181474e-04 1.354268e+02 1.181474e-04 
6180 2.516973e+00 1.181474e-04 1.866171e+02 1.181474e-04 
6181 2.517091e+00 1.181474e-04 3.015610e+02 1.181474e-04 
6182 2.517209e+00 1.181474e-04 7.026604e+02 1.181474e-04 
6183 2.517327e+00 1.181474e-04 3.000298e+02 1.181474e-04 
6184 2.517445e+00 1.181474e-04 2.796298e+02 1.181474e-04 
6185 2.517563e+00 1.181474e-04 6.307157e+02 1.181474e-04 
6186 2.517681e+00 1.181474e-04 8.334628e+02 1.181474e-04 
6187 2.517800e+00 1.181474e-04 8.110222e+01 1.181474e-04 
6188 2.517918e+00 1.233012e-04 9.918136e+01 1.233012e-04 
6189 2.518041e+00 1.181474e-04 1.297956e+02 1.181474e-04 
6190 2.518159e+00 1.181474e-04 1.851534e+02 1.181474e-04 
6191 2.518277e+00 1.181474e-04 3.143033e+02 1.181474e-04 
6192 2.518395e+00 1.181474e-04 6.830098e+02 1.181474e-04 
6193 2.518514e+00 1.181474e-04 1.567385e+02 1.181474e-04 
6194 2.518632e+00 1.181474e-04 2.081291e+02 1.181474e-04 
6195 2.518750e+00 1.181474e-04 3.140510e+02 1.181474e-04 
6196 2.518868e+00 1.181474e-04 6.382269e+02 1.181474e-04 
6197 2.518986e+00 1.181474e-04 3.802341e+03 1.181474e-04 
6198 2.519104e+00 1.181474e-04 2.363551e+01 1.181474e-04 
6199 2.519223e+00 4.230922e-04 2.445820e+01 4.230922e-04 
6200 2.519646e+00 4.088608e-04 2.785298e+01 4.088608e-04 
6201 2.520054e+00 3.590280e-04 3.232749e+01 3.590280e-04 
6202 2.520413e+00 3.093342e-04 3.788918e+01 3.093342e-04 
6203 2.520723e+00 2.639276e-04 4.481904e+01 2.639276e-04 
6204 2.520987e+00 2.231195e-04 5.354947e+01 2.231195e-04 
6205 2.521210e+00 1.867432e-04 6.469546e+01 1.867432e-04 
6206 2.521397e+00 1.545704e-04 7.913683e+01 1.545704e-04 
6207 2.521551e+00 1.263634e-04 9.815323e+01 1.263634e-04 
6208 2.521678e+00 1.181474e-04 1.236392e+02 1.181474e-04 
6209 2.521796e+00 1.181474e-04 1.650678e+02 1.181474e-04 
6210 2.521914e+00 1.181474e-04 2.502022e+02 1.181474e-04 
6211 2.522032e+00 1.181474e-04 4.995764e+02 1.181474e-04 
6212 2.522150e+00 1.181474e-04 1.639764e+03 1.181474e-04 
6213 2.522268e+00 1.181474e-04 1.075770e+01 1.181474e-04 
6214 2.522386e+00 9.295671e-04 1.090230e+01 9.295671e-04 
6215 2.523316e+00 9.172374e-04 1.214995e+01 9.172374e-04 
6216 2.524233e+00 8.230487e-04 1.374111e+01 8.230487e-04 
6217 2.525056e+00 7.277431e-04 1.563905e+01 7.277431e-04 
6218 2.525784e+00 6.394251e-04 1.790124e+01 6.394251e-04 
6219 2.526423e+00 5.586206e-04 2.061632e+01 5.586206e-04 
6220 2.526982e+00 4.850526e-04 2.390266e+01 4.850526e-04 
6221 2.527467e+00 4.183635e-04 2.791793e+01 4.183635e-04 
6222 2.527886e+00 3.581928e-04 3.287453e+01 3.581928e-04 
6223 2.528244e+00 3.041868e-04 3.906271e+01 3.041868e-04 
6224 2.528548e+00 2.559986e-04 4.688516e+01 2.559986e-04 
6225 2.528804e+00 2.132871e-04 5.690999e+01 2.132871e-04 
6226 2.529017e+00 1.757161e-04 6.995307e+01 1.757161e-04 
6227 2.529193e+00 1.429530e-04 8.720851e+01 1.429530e-04 
6228 2.529336e+00 1.181474e-04 1.104588e+02 1.181474e-04 
6229 2.529454e+00 1.181474e-04 1.435531e+02 1.181474e-04 
6230 2.529572e+00 1.181474e-04 2.066180e+02 1.181474e-04 
6231 2.529690e+00 1.181474e-04 3.655863e+02 1.181474e-04 
6232 2.529808e+00 1.181474e-04 1.059031e+03 1.181474e-04 
6233 2.529927e+00 1.181474e-04 4.520811e+01 1.181474e-04 
6234 2.530045e+00 2.211993e-04 4.951479e+01 2.211993e-04 
6235 2.530266e+00 2.019599e-04 6.010593e+01 2.019599e-04 
6236 2.530468e+00 1.663729e-04 7.541485e+01 1.663729e-04 
6237 2.530634e+00 1.325999e-04 9.669877e+01 1.325999e-04 
6238 2.530767e+00 1.181474e-04 1.265981e+02 1.181474e-04 
6239 2.530885e+00 1.181474e-04 1.767952e+02 1.181474e-04 
6240 2.531003e+00 1.181474e-04 2.909403e+02 1.181474e-04 
6241 2.531121e+00 1.181474e-04 6.690036e+02 1.181474e-04 
6242 2.531239e+00 1.181474e-04 1.396937e+01 1.181474e-04 
6243 2.531358e+00 7.158519e-04 1.422917e+01 7.158519e-04 
6244 2.532073e+00 7.027819e-04 1.598079e+01 7.027819e-04 
6245 2.532776e+00 6.257512e-04 1.825301e+01 6.257512e-04 
6246 2.533402e+00 5.478548e-04 2.101489e+01 5.478548e-04 
6247 2.533950e+00 4.758530e-04 2.437408e+01 4.758530e-04 
6248 2.534426e+00 4.102719e-04 2.849589e+01 4.102719e-04 
6249 2.534836e+00 3.509278e-04 3.360764e+01 3.509278e-04 
6250 2.535187e+00 2.975514e-04 4.002240e+01 2.975514e-04 
6251 2.535484e+00 2.498601e-04 4.817762e+01 2.498601e-04 
6252 2.535734e+00 2.075652e-04 5.869472e+01 2.075652e-04 
6253 2.535942e+00 1.703731e-04 7.247261e+01 1.703731e-04 
6254 2.536112e+00 1.379832e-04 9.083627e+01 1.379832e-04 
6255 2.536250e+00 1.181474e-04 1.157766e+02 1.181474e-04 
6256 2.536368e+00 1.181474e-04 1.533331e+02 1.181474e-04 
6257 2.536487e+00 1.181474e-04 2.284850e+02 1.181474e-04 
6258 2.536605e+00 1.181474e-04 4.358425e+02 1.181474e-04 
6259 2.536723e+00 1.181474e-04 1.343311e+03 1.181474e-04 
6260 2.536841e+00 1.181474e-04 1.525036e+02 1.181474e-04 
6261 2.536959e+00 1.181474e-04 2.224190e+02 1.181474e-04 
6262 2.537077e+00 1.181474e-04 4.060770e+02 1.181474e-04 
6263 2.537195e+00 1.181474e-04 1.275948e+03 1.181474e-04 
6264 2.537314e+00 1.181474e-04 1.409824e+01 1.181474e-04 
6265 2.537432e+00 7.093085e-04 1.428476e+01 7.093085e-04 
6266 2.538141e+00 7.000469e-04 1.549493e+01 7.000469e-04 
6267 2.538841e+00 6.453726e-04 1.695075e+01 6.453726e-04 
6268 2.539486e+00 5.899445e-04 1.861418e+01 5.899445e-04 
6269 2.540076e+00 5.372250e-04 2.051508e+01 5.372250e-04 
6270 2.540614e+00 4.874464e-04 2.269732e+01 4.874464e-04 
6271 2.541101e+00 4.405807e-04 2.521573e+01 4.405807e-04 
6272 2.541542e+00 3.965779e-04 2.813857e+01 3.965779e-04 
6273 2.541938e+00 3.553841e-04 3.155135e+01 3.553841e-04 
6274 2.542294e+00 3.169436e-04 3.556221e+01 3.169436e-04 
6275 2.542611e+00 2.811974e-04 4.030899e+01 2.811974e-04 
6276 2.542892e+00 2.480836e-04 4.596934e+01 2.480836e-04 
6277 2.543140e+00 2.175363e-04 5.277454e+01 2.175363e-04 
6278 2.543357e+00 1.894853e-04 6.102935e+01 1.894853e-04 
6279 2.543547e+00 1.638556e-04 7.114032e+01 1.638556e-04 
6280 2.543711e+00 1.405673e-04 8.365742e+01 1.405673e-04 
6281 2.543851e+00 1.195351e-04 9.933597e+01 1.195351e-04 
6282 2.543971e+00 1.181474e-04 1.192305e+02 1.181474e-04 
6283 2.544089e+00 1.181474e-04 1.499792e+02 1.181474e-04 
6284 2.544207e+00 1.181474e-04 2.045768e+02 1.181474e-04 
6285 2.544325e+00 1.181474e-04 3.265747e+02 1.181474e-04 
6286 2.544443e+00 1.181474e-04 7.784920e+02 1.181474e-04 
6287 2.544562e+00 1.181474e-04 4.726966e+03 1.181474e-04 
6288 2.544680e+00 1.181474e-04 2.111201e+01 1.181474e-04 
6289 2.544798e+00 4.736641e-04 2.179081e+01 4.736641e-04 
6290 2.545271e+00 4.589090e-04 2.491354e+01 4.589090e-04 
6291 2.545730e+00 4.013881e-04 2.906611e+01 4.013881e-04 
6292 2.546132e+00 3.440433e-04 3.424947e+01 3.440433e-04 
6293 2.546476e+00 2.919753e-04 4.072884e+01 2.919753e-04 
6294 2.546768e+00 2.455262e-04 4.891650e+01 2.455262e-04 
6295 2.547013e+00 2.044300e-04 5.940135e+01 2.044300e-04 
6296 2.547218e+00 1.683463e-04 7.302968e+01 1.683463e-04 
6297 2.547386e+00 1.369306e-04 9.103892e+01 1.369306e-04 
6298 2.547523e+00 1.181474e-04 1.152740e+02 1.181474e-04 
6299 2.547641e+00 1.181474e-04 1.515057e+02 1.181474e-04 
6300 2.547759e+00 1.181474e-04 2.227010e+02 1.181474e-04 
6301 2.547877e+00 1.181474e-04 4.137356e+02 1.181474e-04 
6302 2.547996e+00 1.181474e-04 1.346046e+03 1.181474e-04 
6303 2.548114e+00 1.181474e-04 9.509412e+01 1.181474e-04 
6304 2.548232e+00 1.181474e-04 1.193557e+02 1.181474e-04 
6305 2.548350e+00 1.181474e-04 1.613455e+02 1.181474e-04 
6306 2.548468e+00 1.181474e-04 2.495711e+02 1.181474e-04 
6307 2.548586e+00 1.181474e-04 5.154352e+02 1.181474e-04 
6308 2.548704e+00 1.181474e-04 1.206048e+03 1.181474e-04 
6309 2.548823e+00 1.181474e-04 3.601430e+01 1.181474e-04 
6310 2.548941e+00 2.776675e-04 3.885674e+01 2.776675e-04 
6311 2.549218e+00 2.573556e-04 4.741675e+01 2.573556e-04 
6312 2.549476e+00 2.108959e-04 6.008848e+01 2.108959e-04 
6313 2.549687e+00 1.664212e-04 7.790204e+01 1.664212e-04 
6314 2.549853e+00 1.283663e-04 1.031095e+02 1.283663e-04 
6315 2.549982e+00 1.181474e-04 1.393400e+02 1.181474e-04 
6316 2.550100e+00 1.181474e-04 2.063009e+02 1.181474e-04 
6317 2.550218e+00 1.181474e-04 3.729783e+02 1.181474e-04 
6318 2.550336e+00 1.181474e-04 6.888324e+02 1.181474e-04 
6319 2.550454e+00 1.181474e-04 2.738008e+01 1.181474e-04 
6320 2.550572e+00 3.652291e-04 2.857849e+01 3.652291e-04 
6321 2.550937e+00 3.499136e-04 3.293418e+01 3.499136e-04 
6322 2.551287e+00 3.036359e-04 3.878189e+01 3.036359e-04 
6323 2.551591e+00 2.578523e-04 4.619975e+01 2.578523e-04 
6324 2.551849e+00 2.164514e-04 5.564569e+01 2.164514e-04 
6325 2.552065e+00 1.797084e-04 6.783605e+01 1.797084e-04 
6326 2.552245e+00 1.474143e-04 8.382660e+01 1.474143e-04 
6327 2.552392e+00 1.192939e-04 1.051923e+02 1.192939e-04 
6328 2.552512e+00 1.181474e-04 1.343358e+02 1.181474e-04 
6329 2.552630e+00 1.181474e-04 1.870925e+02 1.181474e-04 
6330 2.552748e+00 1.181474e-04 3.101632e+02 1.181474e-04 
6331 2.552866e+00 1.181474e-04 7.975531e+02 1.181474e-04 
6332 2.552984e+00 1.181474e-04 1.392814e+02 1.181474e-04 
6333 2.553102e+00 1.181474e-04 5.011241e+01 1.181474e-04 
6334 2.553221e+00 1.995514e-04 5.591969e+01 1.995514e-04 
6335 2.553420e+00 1.788279e-04 6.923403e+01 1.788279e-04 
6336 2.553599e+00 1.444376e-04 8.869708e+01 1.444376e-04 
6337 2.553743e+00 1.181474e-04 1.159813e+02 1.181474e-04 
6338 2.553862e+00 1.181474e-04 1.564500e+02 1.181474e-04 
6339 2.553980e+00 1.181474e-04 2.378946e+02 1.181474e-04 
6340 2.554098e+00 1.181474e-04 4.466239e+02 1.181474e-04 
6341 2.554216e+00 1.181474e-04 5.634233e+02 1.181474e-04 
6342 2.554334e+00 1.181474e-04 1.315714e+01 1.181474e-04 
6343 2.554452e+00 7.600434e-04 1.342754e+01 7.600434e-04 
6344 2.555212e+00 7.447382e-04 1.539261e+01 7.447382e-04 
6345 2.555957e+00 6.496625e-04 1.806338e+01 6.496625e-04 
6346 2.556607e+00 5.536064e-04 2.144384e+01 5.536064e-04 
6347 2.557160e+00 4.663343e-04 2.572855e+01 4.663343e-04 
6348 2.557627e+00 3.886733e-04 3.122476e+01 3.886733e-04 
6349 2.558015e+00 3.202586e-04 3.837957e+01 3.202586e-04 
6350 2.558336e+00 2.605553e-04 4.784746e+01 2.605553e-04 
6351 2.558596e+00 2.089975e-04 6.060301e+01 2.089975e-04 
6352 2.558805e+00 1.650083e-04 7.812406e+01 1.650083e-04 
6353 2.558970e+00 1.280015e-04 1.026868e+02 1.280015e-04 
6354 2.559098e+00 1.181474e-04 1.378287e+02 1.181474e-04 
6355 2.559216e+00 1.181474e-04 2.025213e+02 1.181474e-04 
6356 2.559334e+00 1.181474e-04 3.653244e+02 1.181474e-04 
6357 2.559453e+00 1.181474e-04 8.159636e+02 1.181474e-04 
6358 2.559571e+00 1.181474e-04 1.360719e+02 1.181474e-04 
6359 2.559689e+00 1.181474e-04 1.946445e+02 1.181474e-04 
6360 2.559807e+00 1.181474e-04 3.376229e+02 1.181474e-04 
6361 2.559925e+00 1.181474e-04 8.792232e+02 1.181474e-04 
6362 2.560043e+00 1.181474e-04 1.929822e+01 1.181474e-04 
6363 2.560162e+00 5.181824e-04 1.982875e+01 5.181824e-04 
6364 2.560680e+00 5.043183e-04 2.245956e+01 5.043183e-04 
6365 2.561184e+00 4.452447e-04 2.588994e+01 4.452447e-04 
6366 2.561629e+00 3.862504e-04 3.008401e+01 3.862504e-04 
6367 2.562016e+00 3.324025e-04 3.520865e+01 3.324025e-04 
6368 2.562348e+00 2.840211e-04 4.151896e+01 2.840211e-04 
6369 2.562632e+00 2.408538e-04 4.936321e+01 2.408538e-04 
6370 2.562873e+00 2.025800e-04 5.921588e+01 2.025800e-04 
6371 2.563075e+00 1.688736e-04 7.173008e+01 1.688736e-04 
6372 2.563244e+00 1.394115e-04 8.781551e+01 1.394115e-04 
6373 2.563384e+00 1.181474e-04 1.087534e+02 1.181474e-04 
6374 2.563502e+00 1.181474e-04 1.375560e+02 1.181474e-04 
6375 2.563620e+00 1.181474e-04 1.880835e+02 1.181474e-04 
6376 2.563738e+00 1.181474e-04 2.963792e+02 1.181474e-04 
6377 2.563856e+00 1.181474e-04 6.300031e+02 1.181474e-04 
6378 2.563974e+00 1.181474e-04 9.064698e+02 1.181474e-04 
6379 2.564093e+00 1.181474e-04 7.020973e+01 1.181474e-04 
6380 2.564211e+00 1.424304e-04 8.083226e+01 1.424304e-04 
6381 2.564353e+00 1.237130e-04 9.904176e+01 1.237130e-04 
6382 2.564477e+00 1.181474e-04 1.242071e+02 1.181474e-04 
6383 2.564595e+00 1.181474e-04 1.652597e+02 1.181474e-04 
6384 2.564713e+00 1.181474e-04 2.476720e+02 1.181474e-04 
6385 2.564831e+00 1.181474e-04 4.752775e+02 1.181474e-04 
6386 2.564949e+00 1.181474e-04 1.431868e+03 1.181474e-04 
6387 2.565068e+00 1.181474e-04 2.917397e+01 1.181474e-04 
6388 2.565186e+00 3.427713e-04 3.052601e+01 3.427713e-04 
6389 2.565528e+00 3.275895e-04 3.516006e+01 3.275895e-04 
6390 2.565856e+00 2.844136e-04 4.136750e+01 2.844136e-04 
6391 2.566141e+00 2.417357e-04 4.924328e+01 2.417357e-04 
6392 2.566382e+00 2.030734e-04 5.927813e+01 2.030734e-04 
6393 2.566585e+00 1.686963e-04 7.223445e+01 1.686963e-04 
6394 2.566754e+00 1.384381e-04 8.922965e+01 1.384381e-04 
6395 2.566892e+00 1.181474e-04 1.119157e+02 1.181474e-04 
6396 2.567011e+00 1.181474e-04 1.447316e+02 1.181474e-04 
6397 2.567129e+00 1.181474e-04 2.066360e+02 1.181474e-04 
6398 2.567247e+00 1.181474e-04 3.594958e+02 1.181474e-04 
6399 2.567365e+00 1.181474e-04 9.937685e+02 1.181474e-04 
6400 2.567483e+00 1.181474e-04 2.245930e+01 1.181474e-04 
6401 2.567601e+00 4.452499e-04 2.294093e+01 4.452499e-04 
6402 2.568047e+00 4.359020e-04 2.493012e+01 4.359020e-04 
6403 2.568482e+00 4.011212e-04 2.730361e+01 4.011212e-04 
6404 2.568884e+00 3.662519e-04 3.000633e+01 3.662519e-04 
6405 2.569250e+00 3.332630e-04 3.308418e+01 3.332630e-04 
6406 2.569583e+00 3.022592e-04 3.660397e+01 3.022592e-04 
6407 2.569885e+00 2.731944e-04 4.064878e+01 2.731944e-04 
6408 2.570159e+00 2.460099e-04 4.532130e+01 2.460099e-04 
6409 2.570405e+00 2.206468e-04 5.074950e+01 2.206468e-04 
6410 2.570625e+00 1.970463e-04 5.709395e+01 1.970463e-04 
6411 2.570822e+00 1.751499e-04 6.455803e+01 1.751499e-04 
6412 2.570997e+00 1.548994e-04 7.340173e+01 1.548994e-04 
6413 2.571152e+00 1.362366e-04 8.396090e+01 1.362366e-04 
6414 2.571289e+00 1.191031e-04 9.667396e+01 1.191031e-04 
6415 2.571408e+00 1.181474e-04 1.121203e+02 1.181474e-04 
6416 2.571526e+00 1.181474e-04 1.340983e+02 1.181474e-04 
6417 2.571644e+00 1.181474e-04 1.682884e+02 1.181474e-04 
6418 2.571762e+00 1.181474e-04 2.288535e+02 1.181474e-04 
6419 2.571880e+00 1.181474e-04 3.639860e+02 1.181474e-04 
6420 2.571998e+00 1.181474e-04 8.683026e+02 1.181474e-04 
6421 2.572117e+00 1.181474e-04 7.603102e+03 1.181474e-04 
6422 2.572235e+00 1.181474e-04 1.015575e+03 1.181474e-04 
6423 2.572353e+00 1.181474e-04 3.728404e+03 1.181474e-04 
6424 2.572471e+00 1.181474e-04 1.590264e+01 1.181474e-04 
